t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit,duration_unit
1548920247,1,11.000000,11.000000,11.000000,0.000000,11.000000,11.000000,11.000000,11.000000,11.000000,11.000000,0.006391,0.016417,0.121306,0.169296,calls/second,milliseconds
1548920248,1,11.000000,11.000000,11.000000,0.000000,11.000000,11.000000,11.000000,11.000000,11.000000,11.000000,0.006350,0.016417,0.121306,0.169296,calls/second,milliseconds
1548920249,1,11.000000,11.000000,11.000000,0.000000,11.000000,11.000000,11.000000,11.000000,11.000000,11.000000,0.006310,0.016417,0.121306,0.169296,calls/second,milliseconds
1548920250,1,11.000000,11.000000,11.000000,0.000000,11.000000,11.000000,11.000000,11.000000,11.000000,11.000000,0.006273,0.016417,0.121306,0.169296,calls/second,milliseconds
1548920251,1,11.000000,11.000000,11.000000,0.000000,11.000000,11.000000,11.000000,11.000000,11.000000,11.000000,0.006234,0.015104,0.119301,0.168358,calls/second,milliseconds
1548920252,1,11.000000,11.000000,11.000000,0.000000,11.000000,11.000000,11.000000,11.000000,11.000000,11.000000,0.006195,0.015104,0.119301,0.168358,calls/second,milliseconds
1548920253,1,11.000000,11.000000,11.000000,0.000000,11.000000,11.000000,11.000000,11.000000,11.000000,11.000000,0.006157,0.015104,0.119301,0.168358,calls/second,milliseconds
1548920254,1,11.000000,11.000000,11.000000,0.000000,11.000000,11.000000,11.000000,11.000000,11.000000,11.000000,0.006119,0.015104,0.119301,0.168358,calls/second,milliseconds
1548920255,1,11.000000,11.000000,11.000000,0.000000,11.000000,11.000000,11.000000,11.000000,11.000000,11.000000,0.006082,0.015104,0.119301,0.168358,calls/second,milliseconds
1548920256,1,11.000000,11.000000,11.000000,0.000000,11.000000,11.000000,11.000000,11.000000,11.000000,11.000000,0.006045,0.013897,0.117329,0.167426,calls/second,milliseconds
1548920257,1,11.000000,11.000000,11.000000,0.000000,11.000000,11.000000,11.000000,11.000000,11.000000,11.000000,0.006009,0.013897,0.117329,0.167426,calls/second,milliseconds
1548920258,1,11.000000,11.000000,11.000000,0.000000,11.000000,11.000000,11.000000,11.000000,11.000000,11.000000,0.005973,0.013897,0.117329,0.167426,calls/second,milliseconds
1548920259,1,11.000000,11.000000,11.000000,0.000000,11.000000,11.000000,11.000000,11.000000,11.000000,11.000000,0.005938,0.013897,0.117329,0.167426,calls/second,milliseconds
1548920260,1,11.000000,11.000000,11.000000,0.000000,11.000000,11.000000,11.000000,11.000000,11.000000,11.000000,0.005903,0.013897,0.117329,0.167426,calls/second,milliseconds
1548920261,1,11.000000,11.000000,11.000000,0.000000,11.000000,11.000000,11.000000,11.000000,11.000000,11.000000,0.005867,0.012786,0.115390,0.166498,calls/second,milliseconds
1548920262,1,11.000000,11.000000,11.000000,0.000000,11.000000,11.000000,11.000000,11.000000,11.000000,11.000000,0.005834,0.012786,0.115390,0.166498,calls/second,milliseconds
1548920263,1,11.000000,11.000000,11.000000,0.000000,11.000000,11.000000,11.000000,11.000000,11.000000,11.000000,0.005800,0.012786,0.115390,0.166498,calls/second,milliseconds
