t,value
1548920092,0.2729565425768281
1548920093,0.2729565425768281
1548920094,0.3417044568245126
1548920095,0.1908804541498221
1548920096,0.08381668721760228
1548920097,0.08589776649746195
1548920098,0.09121447616954803
1548920099,0.06926288838190309
1548920100,0.11549703936723221
1548920101,0.07421805195263642
1548920102,0.0837902661779253
1548920103,0.06404545433393305
1548920104,0.09397769453195381
1548920105,0.08750190855781416
1548920106,0.07216881185811552
1548920107,0.08087987873945422
1548920108,0.07562172847620385
1548920109,0.0785654648309706
1548920110,0.05918109195446597
1548920111,0.09855778601270415
1548920112,0.08515913209052883
1548920113,0.11644383206840991
1548920114,0.07603134930207411
1548920115,0.08019084584436541
1548920116,0.11473695900255819
1548920117,0.07495318237000437
1548920118,0.06371968214180146
1548920119,0.14001576120926484
1548920120,0.07619427310785987
1548920121,0.07666891807181275
1548920122,0.06857061964814415
1548920123,0.08841948049107173
1548920124,0.07592816630566412
1548920125,0.1607315170720782
1548920126,0.08972943782703247
1548920127,0.0895789112287584
1548920128,0.08307095528565556
1548920129,0.11844559873403714
1548920130,0.21145904295630794
1548920131,0.11605547524985915
1548920132,0.0969211178973618
1548920133,0.12711329586883757
1548920134,0.1176582622043969
1548920135,0.07431961354670691
1548920136,0.11523431152343111
1548920137,0.10019967217822379
1548920138,0.06363305565763566
1548920139,0.0761358692989027
1548920140,0.09378507051777095
1548920141,0.07776562138717114
1548920142,0.07292972271315656
1548920143,0.07172483022978882
1548920144,0.06850534236606332
1548920145,0.06947384236926046
1548920146,0.04773137629460022
1548920147,0.06065559726523029
1548920148,0.07111095512871768
1548920149,0.0616349081195554
1548920150,0.06631943408321106
1548920151,0.05957175133578597
1548920152,0.07286333601002459
1548920153,0.06513755664475374
1548920154,0.062179233507325016
1548920155,0.06333090395325636
1548920156,0.08206324419910181
1548920157,0.09085366067294821
1548920158,0.09919115566245207
1548920159,0.13957109794353717
1548920160,0.13004188521771842
1548920161,0.06671312025572051
1548920162,0.08534904185365712
1548920163,0.06560830501158077
1548920164,0.07219872000223548
1548920165,0.05592670765283736
1548920166,0.09308707571236742
1548920167,0.061598206383099985
1548920168,0.123247547197338
1548920169,0.13659309996037972
1548920170,0.24729931768232205
1548920171,0.3269855341426442
1548920172,0.3911656767754077
1548920173,0.23805386162570485
1548920174,0.21479484310420016
1548920175,0.0623074190521672
1548920176,0.07299479681799137
1548920177,0.06938495598563088
1548920178,0.0637112883197345
1548920179,0.0711128929401682
1548920180,0.08581304815976598
1548920181,0.11133382888450051
1548920182,0.13861411258999734
1548920183,0.10332149729392082
1548920184,0.08788722518273318
1548920185,0.07838131351591704
1548920186,0.07012792699777681
1548920187,0.06925514884475181
1548920188,0.0809964602372849
1548920189,0.06892646867457564
1548920190,0.06631775680787899
1548920191,0.09885934838735755
1548920192,0.23387799436623305
1548920193,0.11004747279801841
1548920194,0.08568872795045257
1548920195,0.060542390603474876
1548920196,0.07143253331621535
1548920197,0.07207508971824128
1548920198,0.055826219934428156
1548920199,0.08763458279768477
1548920200,0.08217904618384363
1548920201,0.0660286787031833
1548920202,0.08710821978057248
1548920203,0.06675197588384907
1548920204,0.0794104254882686
1548920205,0.06750999453758322
1548920206,0.06457670557844086
1548920207,0.07139611563307835
1548920208,0.07031157031157032
1548920209,0.05939767922840433
1548920210,0.06354174901616938
1548920211,0.04908511065522214
1548920212,0.07969003477426351
1548920213,0.08985573696586557
1548920214,0.06569133709345809
1548920215,0.12644273521601068
1548920216,0.21563300399457408
1548920217,0.27070360133140847
1548920218,0.31689629838823963
1548920219,0.31054624843699874
1548920220,0.37151920792079207
1548920221,0.31640698359301644
1548920222,0.3241478254930039
1548920223,0.3509040219282641
1548920224,0.3221042543679092
1548920225,0.32199224418298933
1548920226,0.3350263919874039
1548920227,0.33839455148680864
1548920228,0.33909390688765795
1548920229,0.3534387525100544
1548920230,0.3286685005191001
1548920231,0.33130997424198083
1548920232,0.3825247565252081
1548920233,0.5067129890339437
1548920234,0.4320182629909807
1548920235,0.7459182070399073
1548920236,0.9076271454857967
1548920238,0.8594308779091054
1548920240,0.8462607630958159
1548920241,0.7039212596479263
1548920242,0.5716803919899973
1548920242,0.45592932566526234
1548920243,0.48933374623810144
1548920243,0.5669973416754441
1548920244,0.5669973416754441
1548920245,0.22961809722508075
1548920246,0.20819492506592005
1548920247,0.35792911447870757
1548920248,0.1604839518501531
1548920249,0.15907530709148476
1548920250,0.08643633880030077
1548920251,0.09750890418450764
1548920252,0.12112911849652462
1548920253,0.08668944320710914
1548920254,0.09721110555774903
1548920255,0.07153140681813641
1548920256,0.08417544879370709
1548920257,0.1025097009286049
1548920258,0.08892917599978623
1548920259,0.09340303667033666
1548920260,0.09142511061689607
1548920261,0.08610399321922502
1548920262,0.10714240160326616
1548920263,0.12432319227568078
