t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit,duration_unit
1548920248,3,40.000000,34.359298,12.000000,10.781934,40.000000,40.000000,40.000000,40.000000,40.000000,40.000000,0.019277,0.033121,0.126736,0.171363,calls/second,milliseconds
1548920249,3,40.000000,34.359298,12.000000,10.781934,40.000000,40.000000,40.000000,40.000000,40.000000,40.000000,0.019154,0.033121,0.126736,0.171363,calls/second,milliseconds
1548920250,3,40.000000,34.359298,12.000000,10.781934,40.000000,40.000000,40.000000,40.000000,40.000000,40.000000,0.019041,0.033121,0.126736,0.171363,calls/second,milliseconds
1548920251,3,40.000000,34.359298,12.000000,10.781934,40.000000,40.000000,40.000000,40.000000,40.000000,40.000000,0.018921,0.033121,0.126736,0.171363,calls/second,milliseconds
1548920252,3,40.000000,34.359298,12.000000,10.781934,40.000000,40.000000,40.000000,40.000000,40.000000,40.000000,0.018803,0.033121,0.126736,0.171363,calls/second,milliseconds
1548920253,3,40.000000,34.359298,12.000000,10.781934,40.000000,40.000000,40.000000,40.000000,40.000000,40.000000,0.018684,0.030472,0.124642,0.170413,calls/second,milliseconds
1548920254,3,40.000000,34.359298,12.000000,10.781934,40.000000,40.000000,40.000000,40.000000,40.000000,40.000000,0.018568,0.030472,0.124642,0.170413,calls/second,milliseconds
1548920255,3,40.000000,34.359298,12.000000,10.781934,40.000000,40.000000,40.000000,40.000000,40.000000,40.000000,0.018455,0.030472,0.124642,0.170413,calls/second,milliseconds
1548920256,3,40.000000,34.359298,12.000000,10.781934,40.000000,40.000000,40.000000,40.000000,40.000000,40.000000,0.018341,0.030472,0.124642,0.170413,calls/second,milliseconds
1548920257,3,40.000000,34.359298,12.000000,10.781934,40.000000,40.000000,40.000000,40.000000,40.000000,40.000000,0.018231,0.030472,0.124642,0.170413,calls/second,milliseconds
1548920258,3,40.000000,34.359298,12.000000,10.781934,40.000000,40.000000,40.000000,40.000000,40.000000,40.000000,0.018120,0.028036,0.122582,0.169469,calls/second,milliseconds
1548920259,3,40.000000,34.359298,12.000000,10.781934,40.000000,40.000000,40.000000,40.000000,40.000000,40.000000,0.018013,0.028036,0.122582,0.169469,calls/second,milliseconds
1548920260,3,40.000000,34.359298,12.000000,10.781934,40.000000,40.000000,40.000000,40.000000,40.000000,40.000000,0.017905,0.028036,0.122582,0.169469,calls/second,milliseconds
1548920261,3,40.000000,34.359298,12.000000,10.781934,40.000000,40.000000,40.000000,40.000000,40.000000,40.000000,0.017796,0.028036,0.122582,0.169469,calls/second,milliseconds
1548920262,3,40.000000,34.359298,12.000000,10.781934,40.000000,40.000000,40.000000,40.000000,40.000000,40.000000,0.017692,0.028036,0.122582,0.169469,calls/second,milliseconds
1548920263,3,40.000000,34.359298,12.000000,10.781934,40.000000,40.000000,40.000000,40.000000,40.000000,40.000000,0.017589,0.025794,0.120555,0.168530,calls/second,milliseconds
