t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit,duration_unit
1548920140,1,60.000000,60.000000,60.000000,0.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,0.020274,0.102683,0.175035,0.191306,calls/second,milliseconds
1548920141,1,60.000000,60.000000,60.000000,0.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,0.019869,0.094473,0.172142,0.190246,calls/second,milliseconds
1548920142,1,60.000000,60.000000,60.000000,0.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,0.019480,0.094473,0.172142,0.190246,calls/second,milliseconds
1548920143,1,60.000000,60.000000,60.000000,0.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,0.019112,0.094473,0.172142,0.190246,calls/second,milliseconds
1548920144,1,60.000000,60.000000,60.000000,0.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,0.018754,0.094473,0.172142,0.190246,calls/second,milliseconds
1548920145,1,60.000000,60.000000,60.000000,0.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,0.018410,0.094473,0.172142,0.190246,calls/second,milliseconds
1548920146,1,60.000000,60.000000,60.000000,0.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,0.018075,0.086920,0.169296,0.189192,calls/second,milliseconds
1548920147,1,60.000000,60.000000,60.000000,0.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,0.017755,0.086920,0.169296,0.189192,calls/second,milliseconds
1548920148,1,60.000000,60.000000,60.000000,0.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,0.017444,0.086920,0.169296,0.189192,calls/second,milliseconds
1548920149,1,60.000000,60.000000,60.000000,0.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,0.017146,0.086920,0.169296,0.189192,calls/second,milliseconds
1548920150,1,60.000000,60.000000,60.000000,0.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,0.016856,0.086920,0.169296,0.189192,calls/second,milliseconds
1548920151,1,60.000000,60.000000,60.000000,0.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,0.016577,0.079970,0.166498,0.188144,calls/second,milliseconds
1548920152,1,60.000000,60.000000,60.000000,0.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,0.016305,0.079970,0.166498,0.188144,calls/second,milliseconds
1548920153,1,60.000000,60.000000,60.000000,0.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,0.016042,0.079970,0.166498,0.188144,calls/second,milliseconds
1548920154,1,60.000000,60.000000,60.000000,0.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,0.015792,0.079970,0.166498,0.188144,calls/second,milliseconds
1548920155,1,60.000000,60.000000,60.000000,0.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,0.015545,0.079970,0.166498,0.188144,calls/second,milliseconds
1548920156,1,60.000000,60.000000,60.000000,0.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,0.015307,0.073576,0.163746,0.187101,calls/second,milliseconds
1548920157,1,60.000000,60.000000,60.000000,0.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,0.015076,0.073576,0.163746,0.187101,calls/second,milliseconds
1548920158,1,60.000000,60.000000,60.000000,0.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,0.014851,0.073576,0.163746,0.187101,calls/second,milliseconds
1548920159,1,60.000000,60.000000,60.000000,0.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,0.014636,0.073576,0.163746,0.187101,calls/second,milliseconds
1548920160,1,60.000000,60.000000,60.000000,0.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,0.014423,0.073576,0.163746,0.187101,calls/second,milliseconds
1548920161,1,60.000000,60.000000,60.000000,0.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,0.014220,0.067693,0.161040,0.186065,calls/second,milliseconds
1548920162,1,60.000000,60.000000,60.000000,0.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,0.014018,0.067693,0.161040,0.186065,calls/second,milliseconds
1548920163,1,60.000000,60.000000,60.000000,0.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,0.013825,0.067693,0.161040,0.186065,calls/second,milliseconds
1548920164,1,60.000000,60.000000,60.000000,0.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,0.013636,0.067693,0.161040,0.186065,calls/second,milliseconds
1548920165,1,60.000000,60.000000,60.000000,0.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,0.013455,0.067693,0.161040,0.186065,calls/second,milliseconds
1548920166,1,60.000000,60.000000,60.000000,0.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,0.013274,0.062281,0.158378,0.185034,calls/second,milliseconds
1548920167,1,60.000000,60.000000,60.000000,0.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,0.013096,0.062281,0.158378,0.185034,calls/second,milliseconds
1548920168,1,60.000000,60.000000,60.000000,0.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,0.012931,0.062281,0.158378,0.185034,calls/second,milliseconds
1548920169,1,60.000000,60.000000,60.000000,0.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,0.012758,0.062281,0.158378,0.185034,calls/second,milliseconds
1548920170,1,60.000000,60.000000,60.000000,0.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,0.012600,0.062281,0.158378,0.185034,calls/second,milliseconds
1548920171,1,60.000000,60.000000,60.000000,0.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,0.012446,0.057301,0.155760,0.184009,calls/second,milliseconds
1548920172,1,60.000000,60.000000,60.000000,0.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,0.012274,0.057301,0.155760,0.184009,calls/second,milliseconds
1548920173,1,60.000000,60.000000,60.000000,0.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,0.012142,0.057301,0.155760,0.184009,calls/second,milliseconds
1548920174,1,60.000000,60.000000,60.000000,0.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,0.011998,0.057301,0.155760,0.184009,calls/second,milliseconds
1548920175,1,60.000000,60.000000,60.000000,0.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,0.011859,0.057301,0.155760,0.184009,calls/second,milliseconds
1548920176,1,60.000000,60.000000,60.000000,0.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,0.011719,0.052719,0.153186,0.182989,calls/second,milliseconds
1548920177,1,60.000000,60.000000,60.000000,0.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,0.011583,0.052719,0.153186,0.182989,calls/second,milliseconds
1548920178,1,60.000000,60.000000,60.000000,0.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,0.011451,0.052719,0.153186,0.182989,calls/second,milliseconds
1548920179,1,60.000000,60.000000,60.000000,0.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,0.011321,0.052719,0.153186,0.182989,calls/second,milliseconds
1548920180,1,60.000000,60.000000,60.000000,0.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,0.011192,0.052719,0.153186,0.182989,calls/second,milliseconds
1548920181,1,60.000000,60.000000,60.000000,0.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,0.011069,0.048504,0.150654,0.181976,calls/second,milliseconds
1548920182,1,60.000000,60.000000,60.000000,0.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,0.010945,0.048504,0.150654,0.181976,calls/second,milliseconds
1548920183,1,60.000000,60.000000,60.000000,0.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,0.010831,0.048504,0.150654,0.181976,calls/second,milliseconds
1548920184,1,60.000000,60.000000,60.000000,0.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,0.010714,0.048504,0.150654,0.181976,calls/second,milliseconds
1548920185,1,60.000000,60.000000,60.000000,0.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,0.010601,0.048504,0.150654,0.181976,calls/second,milliseconds
1548920186,1,60.000000,60.000000,60.000000,0.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,0.010490,0.044626,0.148164,0.180967,calls/second,milliseconds
1548920187,1,60.000000,60.000000,60.000000,0.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,0.010381,0.044626,0.148164,0.180967,calls/second,milliseconds
1548920188,1,60.000000,60.000000,60.000000,0.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,0.010274,0.044626,0.148164,0.180967,calls/second,milliseconds
1548920189,1,60.000000,60.000000,60.000000,0.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,0.010169,0.044626,0.148164,0.180967,calls/second,milliseconds
1548920190,1,60.000000,60.000000,60.000000,0.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,0.010065,0.044626,0.148164,0.180967,calls/second,milliseconds
1548920191,1,60.000000,60.000000,60.000000,0.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,0.009966,0.041058,0.145715,0.179965,calls/second,milliseconds
1548920192,1,60.000000,60.000000,60.000000,0.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,0.009866,0.041058,0.145715,0.179965,calls/second,milliseconds
1548920193,1,60.000000,60.000000,60.000000,0.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,0.009771,0.041058,0.145715,0.179965,calls/second,milliseconds
1548920194,1,60.000000,60.000000,60.000000,0.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,0.009677,0.041058,0.145715,0.179965,calls/second,milliseconds
1548920195,1,60.000000,60.000000,60.000000,0.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,0.009585,0.041058,0.145715,0.179965,calls/second,milliseconds
1548920196,1,60.000000,60.000000,60.000000,0.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,0.009494,0.037775,0.143306,0.178968,calls/second,milliseconds
1548920197,1,60.000000,60.000000,60.000000,0.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,0.009404,0.037775,0.143306,0.178968,calls/second,milliseconds
1548920198,1,60.000000,60.000000,60.000000,0.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,0.009317,0.037775,0.143306,0.178968,calls/second,milliseconds
1548920199,1,60.000000,60.000000,60.000000,0.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,0.009231,0.037775,0.143306,0.178968,calls/second,milliseconds
1548920200,1,60.000000,60.000000,60.000000,0.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,0.009146,0.037775,0.143306,0.178968,calls/second,milliseconds
1548920201,1,60.000000,60.000000,60.000000,0.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,0.009063,0.034755,0.140938,0.177976,calls/second,milliseconds
1548920202,1,60.000000,60.000000,60.000000,0.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,0.008982,0.034755,0.140938,0.177976,calls/second,milliseconds
1548920203,1,60.000000,60.000000,60.000000,0.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,0.008902,0.034755,0.140938,0.177976,calls/second,milliseconds
1548920204,1,60.000000,60.000000,60.000000,0.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,0.008823,0.034755,0.140938,0.177976,calls/second,milliseconds
1548920205,1,60.000000,60.000000,60.000000,0.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,0.008746,0.034755,0.140938,0.177976,calls/second,milliseconds
1548920206,1,60.000000,60.000000,60.000000,0.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,0.008670,0.031976,0.138608,0.176990,calls/second,milliseconds
1548920207,1,60.000000,60.000000,60.000000,0.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,0.008596,0.031976,0.138608,0.176990,calls/second,milliseconds
1548920208,1,60.000000,60.000000,60.000000,0.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,0.008523,0.031976,0.138608,0.176990,calls/second,milliseconds
1548920209,1,60.000000,60.000000,60.000000,0.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,0.008448,0.031976,0.138608,0.176990,calls/second,milliseconds
1548920210,1,60.000000,60.000000,60.000000,0.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,0.008379,0.031976,0.138608,0.176990,calls/second,milliseconds
1548920211,1,60.000000,60.000000,60.000000,0.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,0.008310,0.029419,0.136317,0.176010,calls/second,milliseconds
1548920212,1,60.000000,60.000000,60.000000,0.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,0.008241,0.029419,0.136317,0.176010,calls/second,milliseconds
1548920213,1,60.000000,60.000000,60.000000,0.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,0.008173,0.029419,0.136317,0.176010,calls/second,milliseconds
1548920214,1,60.000000,60.000000,60.000000,0.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,0.008107,0.029419,0.136317,0.176010,calls/second,milliseconds
1548920215,1,60.000000,60.000000,60.000000,0.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,0.008040,0.029419,0.136317,0.176010,calls/second,milliseconds
1548920216,1,60.000000,60.000000,60.000000,0.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,0.007975,0.027067,0.134064,0.175035,calls/second,milliseconds
1548920217,1,60.000000,60.000000,60.000000,0.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,0.007911,0.027067,0.134064,0.175035,calls/second,milliseconds
1548920218,1,60.000000,60.000000,60.000000,0.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,0.007850,0.027067,0.134064,0.175035,calls/second,milliseconds
1548920219,1,60.000000,60.000000,60.000000,0.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,0.007788,0.027067,0.134064,0.175035,calls/second,milliseconds
1548920220,1,60.000000,60.000000,60.000000,0.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,0.007727,0.027067,0.134064,0.175035,calls/second,milliseconds
1548920221,1,60.000000,60.000000,60.000000,0.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,0.007667,0.024903,0.131848,0.174065,calls/second,milliseconds
1548920222,1,60.000000,60.000000,60.000000,0.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,0.007609,0.024903,0.131848,0.174065,calls/second,milliseconds
1548920223,1,60.000000,60.000000,60.000000,0.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,0.007551,0.024903,0.131848,0.174065,calls/second,milliseconds
1548920224,1,60.000000,60.000000,60.000000,0.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,0.007495,0.024903,0.131848,0.174065,calls/second,milliseconds
1548920225,1,60.000000,60.000000,60.000000,0.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,0.007438,0.024903,0.131848,0.174065,calls/second,milliseconds
1548920226,1,60.000000,60.000000,60.000000,0.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,0.007381,0.022912,0.129669,0.173101,calls/second,milliseconds
1548920227,1,60.000000,60.000000,60.000000,0.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,0.007327,0.022912,0.129669,0.173101,calls/second,milliseconds
1548920228,1,60.000000,60.000000,60.000000,0.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,0.007275,0.022912,0.129669,0.173101,calls/second,milliseconds
1548920229,1,60.000000,60.000000,60.000000,0.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,0.007222,0.022912,0.129669,0.173101,calls/second,milliseconds
1548920230,1,60.000000,60.000000,60.000000,0.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,0.007170,0.022912,0.129669,0.173101,calls/second,milliseconds
1548920231,1,60.000000,60.000000,60.000000,0.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,0.007119,0.021080,0.127526,0.172142,calls/second,milliseconds
1548920232,1,60.000000,60.000000,60.000000,0.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,0.007067,0.021080,0.127526,0.172142,calls/second,milliseconds
1548920233,1,60.000000,60.000000,60.000000,0.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,0.007020,0.021080,0.127526,0.172142,calls/second,milliseconds
1548920234,1,60.000000,60.000000,60.000000,0.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,0.006953,0.021080,0.127526,0.172142,calls/second,milliseconds
1548920235,1,60.000000,60.000000,60.000000,0.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,0.006901,0.021080,0.127526,0.172142,calls/second,milliseconds
1548920236,1,60.000000,60.000000,60.000000,0.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,0.006809,0.019394,0.125418,0.171188,calls/second,milliseconds
1548920238,1,60.000000,60.000000,60.000000,0.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,0.006701,0.019394,0.125418,0.171188,calls/second,milliseconds
1548920240,1,60.000000,60.000000,60.000000,0.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,0.006656,0.017844,0.123345,0.170239,calls/second,milliseconds
1548920241,1,60.000000,60.000000,60.000000,0.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,0.006629,0.017844,0.123345,0.170239,calls/second,milliseconds
1548920242,1,60.000000,60.000000,60.000000,0.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,0.006603,0.017844,0.123345,0.170239,calls/second,milliseconds
1548920242,1,60.000000,60.000000,60.000000,0.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,0.006577,0.017844,0.123345,0.170239,calls/second,milliseconds
1548920243,1,60.000000,60.000000,60.000000,0.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,0.006551,0.017844,0.123345,0.170239,calls/second,milliseconds
1548920243,1,60.000000,60.000000,60.000000,0.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,0.006526,0.017844,0.123345,0.170239,calls/second,milliseconds
1548920244,1,60.000000,60.000000,60.000000,0.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,0.006508,0.017844,0.123345,0.170239,calls/second,milliseconds
1548920245,1,60.000000,60.000000,60.000000,0.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,0.006476,0.017844,0.123345,0.170239,calls/second,milliseconds
1548920246,1,60.000000,60.000000,60.000000,0.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,0.006428,0.016417,0.121306,0.169296,calls/second,milliseconds
1548920247,1,60.000000,60.000000,60.000000,0.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,0.006393,0.016417,0.121306,0.169296,calls/second,milliseconds
1548920248,1,60.000000,60.000000,60.000000,0.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,0.006351,0.016417,0.121306,0.169296,calls/second,milliseconds
